query,topIntent,conversationName,description,answer,enabled,intentAnnotations,exampleDataAnnotations
Retail - Which web browser can be used to access Al Ahly Net?,ANS.FAQs.alAhlyNet.nbe.mobile.ret.web.browser.us.access,FAQ: Retail - Which web browser can be used to access Al Ahly Net?,,"Supported browsers are Microsoft Edge, Firefox & Google Chrome. Please use the latest versions of these browsers to ensure that the system runs smoothly.",TRUE,,
Corp - Is it possible to inquire about the financial transactions that took place through Al-Ahly Net / Al-Ahly Mobile?,ANS.FAQs.alAhlyNet.nbe.mobile.corp.transact.carri.inquir,FAQ: Corp - Can transactions carried out via Al Ahly Net/NBE Mobile be inquired about?,,"Yes, you can inquire about transactions carried out via Al Ahly Net/NBE Mobile and their details and download the transaction receipt.",TRUE,,
Corp - Can transactions carried out via Al Ahly Net/NBE Mobile be inquired about?,ANS.FAQs.alAhlyNet.nbe.mobile.corp.transact.carri.inquir,FAQ: Corp - Can transactions carried out via Al Ahly Net/NBE Mobile be inquired about?,,"Yes, you can inquire about transactions carried out via Al Ahly Net/NBE Mobile and their details and download the transaction receipt.",TRUE,,
What are the contracting procedures,ANS.FAQs.pos.contract.procedur,FAQ: What are the contracting procedures?,,Opening a current account at any NBE branch.,TRUE,,
What are the contracting procedures?,ANS.FAQs.pos.contract.procedur,FAQ: What are the contracting procedures?,,Opening a current account at any NBE branch.,TRUE,,
Retail - Can I make credit card due payments?,ANS.FAQs.alAhlyNet.nbe.mobile.ret.credit.card.due.payment,FAQ: Retail - Can I make credit card due payments?,,"Yes, the payment of credit card due amounts is available to Al Ahly Net/NBE Mobile subscribers.",TRUE,,
Retail - Can I pay credit card dues?,ANS.FAQs.alAhlyNet.nbe.mobile.ret.credit.card.due.payment,FAQ: Retail - Can I make credit card due payments?,,"Yes, the payment of credit card due amounts is available to Al Ahly Net/NBE Mobile subscribers.",TRUE,,
Retail - Can I transfer between my accounts?,ANS.FAQs.alAhlyNet.nbe.mobile.ret.transfer.fund.across.acc,FAQ: Retail - Can I transfer funds across my accounts?,,"Yes, you can transfer funds across your accounts (Own Account Transfer), and transfer funds from your accounts in different foreign currencies to your EGP accounts.",TRUE,,
Retail - Can I transfer funds across my accounts?,ANS.FAQs.alAhlyNet.nbe.mobile.ret.transfer.fund.across.acc,FAQ: Retail - Can I transfer funds across my accounts?,,"Yes, you can transfer funds across your accounts (Own Account Transfer), and transfer funds from your accounts in different foreign currencies to your EGP accounts.",TRUE,,
Retail - How do I report my credit card in case the card is lost/damaged?,ANS.FAQs.credit.cards.ret.report.card.case.lost.damag,FAQ: Retail - How do I report my credit card in case the card is lost/damaged?,,"Contact our call center at 19623 or 0020219623 to report your credit card loss/damage. Accordingly, the card is promptly suspended and a replacement card can be requested through the call center or by submitting a credit card replacement application at any of NBE's branches or through logging into Al Ahly Net/NBE Mobile to stop the lost or damaged card and request a replacement card.",TRUE,,
"Retail - In the event of loss or damage to the credit card, what are the procedures that the customer must follow?",ANS.FAQs.credit.cards.ret.report.card.case.lost.damag,FAQ: Retail - How do I report my credit card in case the card is lost/damaged?,,"Contact our call center at 19623 or 0020219623 to report your credit card loss/damage. Accordingly, the card is promptly suspended and a replacement card can be requested through the call center or by submitting a credit card replacement application at any of NBE's branches or through logging into Al Ahly Net/NBE Mobile to stop the lost or damaged card and request a replacement card.",TRUE,,
What if I change my mobile phone number?,ANS.FAQs.alAhlyPhoneCash.chang.mobil.number,FAQ: What if I changed my mobile number?,,"Withdraw the whole balance available on your mobile wallet, visit the nearest NBE branch to close the wallet, then re-apply for the service using the new phone number. 
In case you failed to withdraw the balance, visit the nearest NBE branch and fill in the service termination form and receive all the available balance.",TRUE,,
What if I changed my mobile number?,ANS.FAQs.alAhlyPhoneCash.chang.mobil.number,FAQ: What if I changed my mobile number?,,"Withdraw the whole balance available on your mobile wallet, visit the nearest NBE branch to close the wallet, then re-apply for the service using the new phone number. 
In case you failed to withdraw the balance, visit the nearest NBE branch and fill in the service termination form and receive all the available balance.",TRUE,,
Corp - Can the details of executed standing instructions be viewed?,ANS.FAQs.alAhlyNet.nbe.mobile.corp.detail.execut.stand.instruct.view,FAQ: Corp - Can the details of executed standing instructions be viewed?,,"Yes, you can view the details and number of both executed and unexecuted standing instructions.",TRUE,,
Corp - Can I see the details of the implemented standing instructions?,ANS.FAQs.alAhlyNet.nbe.mobile.corp.detail.execut.stand.instruct.view,FAQ: Corp - Can the details of executed standing instructions be viewed?,,"Yes, you can view the details and number of both executed and unexecuted standing instructions.",TRUE,,
What is the exact time to settle amounts on the machine,ANS.FAQs.pos.set.settlement.time,FAQ: What is the set settlement time for a POS?,,The second business day.,TRUE,,
What is the set settlement time for a POS?,ANS.FAQs.pos.set.settlement.time,FAQ: What is the set settlement time for a POS?,,The second business day.,TRUE,,
Corp - Can a transfer be made without adding a beneficiary?,ANS.FAQs.alAhlyNet.nbe.mobile.corp.transfer.made.without.ad.paye,FAQ: Corp - Can a transfer be made without adding a payee?,,"Yes, through the one-time transfer service. A payee may be added immediately after completing a transfer.",TRUE,,
Corp - Can a transfer be made without adding a payee?,ANS.FAQs.alAhlyNet.nbe.mobile.corp.transfer.made.without.ad.paye,FAQ: Corp - Can a transfer be made without adding a payee?,,"Yes, through the one-time transfer service. A payee may be added immediately after completing a transfer.",TRUE,,
How to subscribe to Concierge service?,ANS.FAQs.alAhlyPlatinum.services.subscrib.concierg,FAQ: How to subscribe to Concierge service?,,"To activate Concierge service, and review and subscribe to any of the monthly offers 24/7, please visit: https://lesconciergesegypt.com/nbe and activate your subscription or call 01033222399.",TRUE,,
How to subscribe to concierge services?,ANS.FAQs.alAhlyPlatinum.services.subscrib.concierg,FAQ: How to subscribe to Concierge service?,,"To activate Concierge service, and review and subscribe to any of the monthly offers 24/7, please visit: https://lesconciergesegypt.com/nbe and activate your subscription or call 01033222399.",TRUE,,
Corp - Can I modify or discontinue a standing instruction that has been created?,ANS.FAQs.alAhlyNet.nbe.mobile.corp.stand.instruct.modifi.stop,FAQ: Corp - Can standing instructions be modified or stopped?,,"Yes, you can stop standing instructions but you cannot modify them.",TRUE,,
Corp - Can I modify or stop standing instructions that have been created?,ANS.FAQs.alAhlyNet.nbe.mobile.corp.stand.instruct.modifi.stop,FAQ: Corp - Can standing instructions be modified or stopped?,,"Yes, you can stop standing instructions but you cannot modify them.",TRUE,,
Corp - Can standing instructions be modified or stopped?,ANS.FAQs.alAhlyNet.nbe.mobile.corp.stand.instruct.modifi.stop,FAQ: Corp - Can standing instructions be modified or stopped?,,"Yes, you can stop standing instructions but you cannot modify them.",TRUE,,
Corp - Is logging in to the Mobile Banking service using the fingerprint ID or the face ID available for corporate customers?,ANS.FAQs.alAhlyNet.nbe.mobile.corp.log.us.facial.recognit.fingerprint.avail.corp.custom,FAQ: Corp - Is logging in to Al Ahly Mobile using facial recognition/fingerprint available to corporate customers?,,"Yes, it is available to corporate customers if supported by the mobile phone used.",TRUE,,
Corp - Is logging in to Al Ahly Mobile using facial recognition/fingerprint available to corporate customers?,ANS.FAQs.alAhlyNet.nbe.mobile.corp.log.us.facial.recognit.fingerprint.avail.corp.custom,FAQ: Corp - Is logging in to Al Ahly Mobile using facial recognition/fingerprint available to corporate customers?,,"Yes, it is available to corporate customers if supported by the mobile phone used.",TRUE,,
Where can I find my IBAN number?,NBE.Core.SelfServices,Self-Services,,,TRUE,,
How do I check the status of my incoming electronic foreign remittance?,NBE.Core.SelfServices,Self-Services,,,TRUE,,
How do I check my IBAN number?,NBE.Core.SelfServices,Self-Services,,,TRUE,,
What is an IBAN number used for?,NBE.Core.SelfServices,Self-Services,,,TRUE,,
I would like to inquire about my new installment amount after deferment.,NBE.Core.SelfServices,Self-Services,,,TRUE,,
How do I know if my incoming foreign remittance has been processed?,NBE.Core.SelfServices,Self-Services,,,TRUE,,
self services,NBE.Core.SelfServices,Self-Services,,,TRUE,,
"After deferment, what will be the new amount I have to pay each month?",NBE.Core.SelfServices,Self-Services,,,TRUE,,
self service,NBE.Core.SelfServices,Self-Services,,,TRUE,,
Please let me know how to check my new installment amount after deferment.,NBE.Core.SelfServices,Self-Services,,,TRUE,,
What is the process for receiving incoming electronic foreign remittances?,NBE.Core.SelfServices,Self-Services,,,TRUE,,
Can I switch to electronic statements for my credit card?,NBE.Core.SelfServices,Self-Services,,,TRUE,,
What is the format for an IBAN number?,NBE.Core.SelfServices,Self-Services,,,TRUE,,
Notify me via email about any account activity.,NBE.Core.SelfServices,Self-Services,,,TRUE,,
Can you tell me my IBAN number?,NBE.Core.SelfServices,Self-Services,,,TRUE,,
How do I get my IBAN number?,NBE.Core.SelfServices,Self-Services,,,TRUE,,
Change my email for bank updates.,NBE.Core.SelfServices,Self-Services,,,TRUE,,
Sign up for electronic statements for credit cards.,NBE.Core.SelfServices,Self-Services,,,TRUE,,
I want to confirm the receipt of my incoming electronic foreign remittance.,NBE.Core.SelfServices,Self-Services,,,TRUE,,
Can you tell me how much my new installment amount will be after deferment?,NBE.Core.SelfServices,Self-Services,,,TRUE,,
Can I get electronic statements for my credit card?,NBE.Core.SelfServices,Self-Services,,,TRUE,,
Can you provide me with information about my new installment amount after deferment?,NBE.Core.SelfServices,Self-Services,,,TRUE,,
What is the process to find out my new installment amount after deferment?,NBE.Core.SelfServices,Self-Services,,,TRUE,,
How do I enroll in electronic statements for my credit card?,NBE.Core.SelfServices,Self-Services,,,TRUE,,
Can I get email notifications for my account?,NBE.Core.SelfServices,Self-Services,,,TRUE,,
Add my new email for bank communications.,NBE.Core.SelfServices,Self-Services,,,TRUE,,
I'm interested in knowing the new installment amount after deferment. Can you assist me with that?,NBE.Core.SelfServices,Self-Services,,,TRUE,,
Enroll me in e-statements for my credit card.,NBE.Core.SelfServices,Self-Services,,,TRUE,,
Can you help me track my incoming foreign remittance?,NBE.Core.SelfServices,Self-Services,,,TRUE,,
How can I view my IBAN number?,NBE.Core.SelfServices,Self-Services,,,TRUE,,
I want to subscribe to e-statements for credit cards.,NBE.Core.SelfServices,Self-Services,,,TRUE,,
How do I update my email for online banking?,NBE.Core.SelfServices,Self-Services,,,TRUE,,
Can you help me find my IBAN number?,NBE.Core.SelfServices,Self-Services,,,TRUE,,
Set up email alerts for my account.,NBE.Core.SelfServices,Self-Services,,,TRUE,,
What do I need to know about IBAN numbers?,NBE.Core.SelfServices,Self-Services,,,TRUE,,
How do I enroll in paperless billing for my credit card?,NBE.Core.SelfServices,Self-Services,,,TRUE,,
