languageTag,key,message,annotation
default,ANS.FAQs.Al.Ahly.Net.NBE.Mobile.Retail.track.expenses.NetONBE.Mobile.,You can track all your debit transactions and expenses via the personal financial management service which allows you to classify your transactions by type. You can go to this service through the menu and track your expenses for up to 90 days.,
default,ANS.FAQs.Al.Ahly.Net.NBE.Mobile.Retail.track.financial.transactis.carried.on.accounts.,"Go to the menu>Current and Savings>�Account Activity�>  choose �From� and �To� dates from the drop down menu, then click on �Apply�; or go to �Account Details� then click on �Account Activity�.",
default,ANS.FAQs.Al.Ahly.Net.NBE.Mobile.Retail.track.status.submitted.loan.app.,"You can track the loan status by going to the menu, and clicking on �Loan/Credit Card Application�, then clicking on �Track Application� to view the application status.",
default,ANS.FAQs.Al.Ahly.Net.NBE.Mobile.Retail.transactions.inquired.about.,"Yes, you can inquire about transactions carried out via Al Ahly Net and the relevant details, and download the transaction receipt.",
default,ANS.FAQs.Al.Ahly.Net.NBE.Mobile.Retail.transactions.separately.,"Yes, you can view debit transactions only or credit transactions only by choosing the transaction type from the drop down menu on the �Account Activity� screen.",
default,ANS.FAQs.Al.Ahly.Net.NBE.Mobile.Retail.transfer.funds.accounts.banks.inside.Egypt.,"Yes, in such case, you will have to use a hard token obtained from the branch or download the soft token App.",
default,ANS.FAQs.Al.Ahly.Net.NBE.Mobile.Retail.transfer.funds.across.accounts.,"Yes, you can transfer funds across your accounts (Own Account Transfer), and transfer funds from your accounts in different foreign currencies to your EGP accounts.",
default,ANS.FAQs.Al.Ahly.Net.NBE.Mobile.Retail.transfers.made.accounts.inside.outside.NBE.,"Yes, you can make a one-time transfer to a payee, or you can enter the details of payees to make transfers directly to them.",No translation! The unresolved message will not be displayed in the FAQ because unresolved intents are displayed in the unresolvedIntent flow
default,ANS.FAQs.Al.Ahly.Net.NBE.Mobile.Retail.use.Net.,Al Ahly Net is available 24/7.,
default,ANS.FAQs.Al.Ahly.Net.NBE.Mobile.Retail.view.details.cards.Net.,"Yes. Using the cards services, you can do the following:  
�	Obtain a credit card summary including: Current balance, available limit and payment due date details 
�	Download monthly statements of account. 
�	Make credit card payments. 
�	Inquire about suspended amounts. 
�	Inquire about transactions during the current month.",
default,ANS.FAQs.Al.Ahly.Net.NBE.Mobile.Retail.view.statement.loan.accounts.,Go to the menu>Accounts>Loans and Finances>Loan Account Activity then select the account and one of the display parameters.,
default,ANS.FAQs.Al.Ahly.Net.NBE.Mobile.RetailWhich.web.browser.used.access.Net.,"Supported browsers are Microsoft Edge, Firefox & Google Chrome. Please use the latest versions of these browsers to ensure that the system runs smoothly.",
default,ANS.FAQs.Al.Ahly.Payroll.Card.Program.cheque.book.issued.,Cheque books are not available.,
default,ANS.FAQs.Al.Ahly.Payroll.Card.Program.services.which.free.charge,"Al Ahly Net (free of charge):
Check accounts, open certificates, obtain all types of savings products and loans, make credit card payments. (Subscription application submitted at the branch).
Al Ahly Phone (free of charge):
Check accounts 24/7 through the call center at 19623.",
default,ANS.FAQs.Al.Ahly.Payroll.Card.Program.used.,The card can be used for cash withdrawal and purchases inside Egypt.,
default,ANS.FAQs.Al.Ahly.Payroll.Card.ProgramAdvantages.Payroll.Program,"1- Withdraw salary anywhere and anytime through NBE's ATM network
2- Use Fawry distinguished services through NBE's ATMs (such as mobile top-up, payment of landline and mobile phone bills, electricity bills, DSL internet subscription, booking airline tickets, etc.
3- Internet banking services
4- Enjoy a full package of banking products and services offered by NBE:
(Personal loans - auto loans - credit cards - certificates & deposits - etc.)",
default,ANS.FAQs.Al.Ahly.Payroll.Current.Account.Program.account.operated.,The account is personally managed by the employee independent of the employer.,
default,ANS.FAQs.Al.Ahly.Payroll.Current.Account.Program.cheque.book.issued.,"Yes, a cheque book can be issued.",
default,ANS.FAQs.Al.Ahly.Payroll.Current.Account.Program.services.which.free.charge,"Al Ahly Net (free of charge):
Check accounts, open certificates, obtain all types of savings products and loans, make credit card payments. (Subscription application submitted at the branch).
Al Ahly Phone (free of charge):
Check accounts 24/7 through the call center at 19623.",
default,ANS.FAQs.Al.Ahly.Payroll.Current.Account.ProgramAdvantages.Payroll.Current.Account.Program,"1- Receive and make transfers
2- Issue debit card 
3- Internet banking services
4- Enjoy a full package of banking products and services offered by NBE:
(Personal loans - auto loans - credit cards - certificates & deposits - etc.)",
default,ANS.FAQs.Al.Ahly.PhoneCash.change.password.,"Log into the mobile application main menu, click ""settings"", click ""change password"", enter the current wallet password and then enter the new password twice (for confirmation).",
default,ANS.FAQs.Al.Ahly.PhoneCash.close.wallet.,"Withdraw all the available balance, then visit the nearest NBE branch.",
default,ANS.FAQs.Al.Ahly.PhoneCash.create.PhoneCash.password.first.time.,"The customer shall download the application, click on activate account, provide the required information (name, registered mobile number and national ID number), an activation code will be automatically sent to activate the wallet, then the customer is required to create six number password.",
default,ANS.FAQs.Al.Ahly.PhoneCash.if.change.mobile.phone.device.,"Download the PhoneCash application from the mobile store, enter the mobile number and wallet PIN, an activation code will be sent automatically to verify mobile number, then enter the activation code and the wallet will be activated.",
default,ANS.FAQs.Al.Ahly.PhoneCash.if.changed.mobile.number.,"Withdraw the whole balance available on your mobile wallet, visit the nearest NBE branch to close the wallet, then re-apply for the service using the new phone number. 
In case you failed to withdraw the balance, visit the nearest NBE branch and fill in the service termination form and receive all the available balance.",
default,ANS.FAQs.Al.Ahly.PhoneCash.if.entered.wrong.password.once.,The service will be temporarily suspended until you contact the call center to cancel the suspension after verifying your data.,
default,ANS.FAQs.Al.Ahly.PhoneCash.if.mobile.SIM.linked.wallet.stolenOlost.,Contact NBE call center on 19623 or visit the nearest NBE branch to suspend the service.,
default,ANS.FAQs.Al.Ahly.PhoneCash.link.wallet.,"Click ""My wallet"" tab from the application, click ""My cards"", then click on the plus ""+"" icon and insert your NBE card details.",
default,ANS.FAQs.Al.Ahly.PhoneCash.many.wallets.subscribe.to.,The customer has the right to subscribe to 3 e-wallets using his national ID through 3 different mobile numbers.,
default,ANS.FAQs.Al.Ahly.PhoneCash.replace.number.linked.wallet.replacement.loss.damage.,"Open the mobile application, click ""My wallet"", then ""My cards"", select the replaced card, press remove, then press the plus ""+"" icon to insert the new card details.",
default,ANS.FAQs.Al.Ahly.PhoneCash.req.documents.sub.,"National ID copy and a mobile number that is registered under the customer's name at a mobile service provider in Egypt, noting that the customer's details registered at the said provider have to match the details mentioned in the customer's national ID used to apply for Al Ahly PhoneCash.",
default,ANS.FAQs.Al.Ahly.PhoneCash.reset.password.,You can reset the password through NBE call center by calling 19623.,
default,ANS.FAQs.Al.Ahly.PhoneCash.review.details.transactions.made.wallet.,"It is available to review the previous transactions made via the wallet from ""my transactions"" service on the mobile application.",
default,ANS.FAQs.Al.Ahly.PhoneCash.subscribe.PhoneCash.,"For NBE customers, you can subscribe by visiting the nearest NBE branch or through NBE website (through self-services/Phone Cash self-registration). 

Non-NBE customers can subscribe to Al Ahly PhoneCash via any NBE branch or e-branch.",
default,ANS.FAQs.Al.Ahly.PhoneCash.trnsfer.amounts.a.wallet.outside.Egypt.,No. Currently you cannot transfer amounts to customers outside Egypt.,
default,ANS.FAQs.Al.Ahly.Platinum.Services.NBE.customers.segmentation.criteria.,"Customers are segmented as per 3 criteria: 
1) Customer's total assets under management (AUMs): Customers are segmented based on their least credit balance for 3 consecutive months, in case a customer booked a Term Deposit/ Deposit with a tenor more than 3 months, they are segmented directly. The balances shall be in EGP or their equivalents in foreign currencies. 

2) Related customers ""Customer's family"": Platinum Plus and Platinum Elite customers can add family members such as their spouse and children ""first degree relationship"" to benefit from the non-financial advantages of the Platinum segment. These services will be launched gradually. A guardian father or mother will benefit from these advantages in case their minor is eligible to be within the Platinum Plus or Platinum Elite. 

3) VIP: Customers segmented as VIPs can benefit from the non-financial advantages of the Platinum segment from the first day, on a case by case basis, subject to the approval of the Retail Banking CEO.",
default,ANS.FAQs.Al.Ahly.Platinum.Services.opt.service.,"Please visit the nearest branch or call 19523. Alternatively, you can contact the assigned relationship manager to opt out of Platinum Plus/ Platinum Elite/ Platinum membership.",
default,ANS.FAQs.Al.Ahly.Platinum.Services.qualify.Platinum.Elite.,"Simply maintain with NBE a balance equal to or above EGP 20,000,000 (or equivalent in any foreign currency).",
default,ANS.FAQs.Al.Ahly.Platinum.Services.qualify.Platinum.Plus.,"Simply maintain with NBE a balance equal to or above EGP 5,000,000 (or equivalent in any foreign currency).",
default,ANS.FAQs.Al.Ahly.Platinum.Services.qualify.Platinum.segment.,"Simply maintain with NBE a balance equal or above EGP 1,500,000 (or equivalent in any foreign currency).",
default,ANS.FAQs.Al.Ahly.Platinum.Services.sub.fees.fees.applied.service.,"These services are free of charge unless the customer's AUMs drop below the minimum requirements stated. NBE provides its customers a three-month grace period to increase their AUMs and reach the minimum threshold balance without applying any fees or expenses and the customer continues to enjoy all the segment's advantages. 

Fees only apply in case the AUMs drop below the minimum threshold balance for more than three consecutive months (the grace period) after which the following fees will be deducted for consecutive 6 months in order for customers to enjoy all membership benefits: 
EGP 200 for Platinum Elite 
EGP 150 for Platinum Plus 
EGP 75 for Platinum 

""Terms and conditions apply""",
default,ANS.FAQs.Al.Ahly.Platinum.Services.subscribe.Concierge.service.,"To activate Concierge service, and review and subscribe to any of the monthly offers 24/7, please visit: https://lesconciergesegypt.com/nbe and activate your subscription or call 01033222399.",
default,ANS.FAQs.Al.Ahly.Platinum.Services.subscribe.Platinum.Services.,"Once you qualify, you will be automatically enrolled and contacted by a dedicated relationship manager. For more information, kindly visit the nearest branch or contact the 24/7 Al Ahly Platinum call center on 19523.",
default,ANS.FAQs.Al.Ahly.Platinum.Services.subscribe.Road.Assistance.Service.,"For more information about Road Assistance service, how to register and how to get the service 24/7, please visit: https://www.getmayday.io/register.html",
default,ANS.FAQs.Al.Ahly.Points.AL.AHLY.Points.expire.,AL-AHLY Points collected will automatically expire after 36 months from the date of the purchase transaction.,
default,ANS.FAQs.Al.Ahly.Points.AL.AHLY.Points.program.,"AL-AHLY Points is NBE loyalty program that rewards its valued customers through earning points for every purchase transaction made on your NBE MasterCard and Visa Cards (credit, debit & prepaid) which can then be redeemed for E-vouchers that can be used at all our redemption network or travel all over the world, Mobile Top Up or Cash Rewards. 

Points are not earned for merchants' installment, Fawry, government payment transactions, and Phone Cash transactions made by NBE cards.",
